120944,卓小然,F,70,64,78,69,281.0,70.25,10,
120945,朱小慧,F,81,97,46,52,276.0,69.0,11,
120946,李小翰,M,75,65,45,51,236.0,59.0,7,
120947,蘇小皓,M,64,63,88,83,298.0,74.5,12,
120948,賴小慧,F,90,76,83,87,336.0,84.0,16,
120949,黃小茹,F,78,86,76,84,324.0,81.0,14,
120950,郭小含,F,56,87,51,50,244.0,61.0,7,
120951,黃小妤,F,59,88,43,75,265.0,66.25,9,
120952,林小勤,F,77,96,51,74,298.0,74.5,12,
120953,黃小珊,F,73,57,63,75,268.0,67.0,9,
120954,謝小霖,M,42,77,73,78,270.0,67.5,10,
120955,陳小杰,M,68,90,65,83,306.0,76.5,13,
120956,詹小戎,F,65,69,56,78,268.0,67.0,8,
120957,爐小宇,F,63,93,46,71,273.0,68.25,11,
120958,古小源,M,52,76,74,41,243.0,60.75,8,
120959,孫小鈞,F,82,90,58,93,323.0,80.75,15,
120960,邱小涵,F,76,71,54,72,273.0,68.25,10,
120961,陳小佑,F,76,76,71,72,295.0,73.75,12,
120962,鍾小玲,F,68,95,91,52,306.0,76.5,13,
120963,張小雯,F,68,70,64,39,241.0,60.25,8,
120964,蔣小敏,F,53,64,62,54,233.0,58.25,6,
120965,鄭小旗,F,88,82,49,80,299.0,74.75,13,
120966,施小鴻,M,71,57,76,67,271.0,67.75,9,
120967,陳小璽,M,68,63,70,65,266.0,66.5,9,
120968,徐小妤,F,67,98,88,60,313.0,78.25,13,
120969,張小怡,F,95,61,78,68,302.0,75.5,12,
120970,張小文,F,81,95,73,80,329.0,82.25,16,
120971,郭小倩,F,94,68,86,80,328.0,82.0,15,
120972,李小珊,F,59,91,89,49,288.0,72.0,11,
120973,廖小永,F,74,40,66,48,228.0,57.0,7,
120974,茆小尹,F,61,85,65,55,266.0,66.5,9,
120975,吳小霓,F,64,77,78,55,274.0,68.5,9,
120976,林小安,M,80,60,87,54,281.0,70.25,11,
120977,郭小盈,F,52,68,57,63,240.0,60.0,6,
120978,黃小婷,F,87,71,56,77,291.0,72.75,11,
120979,楊小軒,M,99,76,83,76,334.0,83.5,15,
120980,張小婷,F,63,73,60,65,261.0,65.25,9,
120981,黃小菁,F,97,62,49,77,285.0,71.25,11,
120982,謝小蔚,F,58,58,83,71,270.0,67.5,9,
120983,鍾小芸,F,63,64,55,80,262.0,65.5,9,
120984,黃小維,F,67,62,77,61,267.0,66.75,9,
120985,姜小文,F,75,89,75,50,289.0,72.25,11,
120986,洪小亨,F,66,81,47,55,249.0,62.25,8,
120987,邵小蔚,M,69,86,79,46,280.0,70.0,10,
120988,陳小穎,F,80,67,46,61,254.0,63.5,9,
120989,黃小楨,F,85,77,74,79,315.0,78.75,13,
120991,胡小瑄,F,60,82,39,51,232.0,58.0,8,
120992,王小翔,M,98,93,63,67,321.0,80.25,14,
120993,陳小廷,M,66,95,53,83,297.0,74.25,12,
120994,陳小錡,M,72,77,77,71,297.0,74.25,12,
120995,賴小瑄,M,57,88,76,74,295.0,73.75,11,
120996,徐小萱,F,92,71,98,91,352.0,88.0,18,
120997,朱小芫,F,61,62,87,61,271.0,67.75,10,
120998,鍾小蓉,F,79,64,53,67,263.0,65.75,8,
120999,周小穎,M,79,85,75,67,306.0,76.5,12,
121000,徐小婷,F,83,78,66,55,282.0,70.5,10,
121001,黃小安,F,92,100,44,56,292.0,73.0,12,
121002,何小玟,F,45,64,78,79,266.0,66.5,9,
121003,劉小平,M,89,62,73,55,279.0,69.75,10,
121004,王小惠,F,77,100,79,53,309.0,77.25,12,
121005,張小云,F,74,68,54,77,273.0,68.25,9,
121006,陳小溥,M,91,67,70,58,286.0,71.5,11,
121007,陳小濠,M,79,58,62,62,261.0,65.25,8,
121008,張小翔,M,73,82,59,72,286.0,71.5,11,
121009,廖小嫺,F,40,70,36,45,191.0,47.75,6,
121010,耿小庭,M,55,90,89,89,323.0,80.75,14,
121011,朱小婷,F,54,65,63,72,254.0,63.5,8,
121012,曾小涵,F,77,76,84,77,314.0,78.5,13,
121013,翁小惠,F,83,61,58,71,273.0,68.25,10,
121014,洪小雅,F,42,61,52,61,216.0,54.0,6,
121015,潘小廷,F,73,69,80,52,274.0,68.5,10,
121016,尤小雅,F,56,69,80,57,262.0,65.5,8,
121017,姜小元,M,54,95,85,60,294.0,73.5,12,
121018,張小仁,M,88,64,97,76,325.0,81.25,14,
121019,林小君,F,57,98,55,76,286.0,71.5,10,
121020,蔡小成,M,75,49,67,58,249.0,62.25,7,
121021,陳小文,F,58,71,72,63,264.0,66.0,9,
121022,周小筠,F,85,81,70,75,311.0,77.75,14,
121023,陳小真,F,67,94,67,89,317.0,79.25,13,
121024,王小葳,F,98,91,78,82,349.0,87.25,17,
121025,嚴小純,F,56,50,43,44,193.0,48.25,4,
121026,楊小榕,F,98,76,83,51,308.0,77.0,13,
121027,蔡小容,F,77,80,66,93,316.0,79.0,14,
121028,吳小軒,M,75,83,80,56,294.0,73.5,12,
121029,潘小佳,F,82,60,95,52,289.0,72.25,12,
121030,顏小芸,F,70,53,57,83,263.0,65.75,9,
121031,余小儒,M,76,72,78,67,293.0,73.25,11,
121032,簡小臻,F,76,80,78,72,306.0,76.5,13,
121033,李小樺,F,52,62,58,54,226.0,56.5,5,
121034,蔡小鎂,F,71,70,49,73,263.0,65.75,10,
121035,張小安,F,93,93,83,86,355.0,88.75,18,
121036,陳小霖,M,74,62,79,67,282.0,70.5,10,
121037,鄧小洵,F,81,100,85,68,334.0,83.5,15,
121038,朱小筠,F,77,68,73,68,286.0,71.5,10,
121039,楊小如,F,77,69,69,58,273.0,68.25,8,
121040,周小琳,F,73,68,59,28,228.0,57.0,7,
121041,張小慈,F,66,79,88,48,281.0,70.25,10,
121042,邱小馨,F,64,76,65,73,278.0,69.5,10,
121043,李小娟,F,71,74,86,65,296.0,74.0,12,
121044,陳小婷,F,80,64,69,62,275.0,68.75,10,
121045,林小瑜,F,87,87,58,84,316.0,79.0,13,
121046,許小婷,F,68,65,57,53,243.0,60.75,6,
121047,劉小君,F,78,68,40,54,240.0,60.0,7,
121048,莊小翔,M,60,85,64,74,283.0,70.75,11,
121049,葉小文,F,76,65,75,69,285.0,71.25,10,
121050,陳小涵,F,59,71,60,69,259.0,64.75,8,
121051,黃小甯,F,83,71,80,43,277.0,69.25,12,
121052,林小英,F,83,69,98,52,302.0,75.5,12,
121053,盧小禎,F,68,71,85,72,296.0,74.0,12,
121054,張小慈,F,83,95,61,73,312.0,78.0,14,
121055,吳小婷,F,90,64,60,50,264.0,66.0,10,
121056,陳小君,F,80,72,87,97,336.0,84.0,16,
121057,李小玄,F,71,100,92,92,355.0,88.75,18,
121058,廖小伶,F,84,79,76,77,316.0,79.0,13,
121059,程小凌,F,83,65,67,74,289.0,72.25,11,
121060,曹小筠,F,77,66,60,35,238.0,59.5,8,
121061,林小琪,F,77,87,80,46,290.0,72.5,12,
121062,黃小涵,F,79,69,76,30,254.0,63.5,9,
121063,陳小寧,F,68,67,51,77,263.0,65.75,8,
121064,孫小恬,F,85,69,80,46,280.0,70.0,11,
121065,王小婷,F,62,46,57,52,217.0,54.25,5,
121066,張小雅,F,58,64,58,49,229.0,57.25,5,
121067,呂小婷,F,61,54,62,54,231.0,57.75,6,
121068,劉小含,F,86,89,63,83,321.0,80.25,14,
121069,陳小穎,F,88,82,62,78,310.0,77.5,13,
121070,簡小瑾,F,71,77,55,44,247.0,61.75,8,
121071,丁小美,F,70,82,68,55,275.0,68.75,10,
121072,張小尹,F,82,91,85,81,339.0,84.75,17,
121073,洪小伶,F,91,93,70,75,329.0,82.25,16,
121074,賴小鈞,F,71,85,90,74,320.0,80.0,15,
121075,施小廷,F,35,63,66,47,211.0,52.75,6,
121076,林小伶,F,75,54,57,54,240.0,60.0,6,
121077,秦小芝,F,94,83,88,53,318.0,79.5,14,
121078,吳小玉,F,71,93,57,59,280.0,70.0,10,
121079,潘小瀅,F,95,66,92,71,324.0,81.0,15,
121080,吳小儀,F,65,78,55,52,250.0,62.5,7,
121081,吳小維,M,61,81,64,44,250.0,62.5,9,
121082,李小穇,M,81,60,47,65,253.0,63.25,9,
121083,李小軒,M,58,81,100,81,320.0,80.0,14,
121084,陳小迦,F,83,97,68,58,306.0,76.5,12,
121085,許小涵,F,94,83,70,93,340.0,85.0,17,
121086,林小如,F,66,66,77,61,270.0,67.5,9,
121087,簡小鈞,M,93,86,74,79,332.0,83.0,15,
121088,張小文,F,56,70,57,52,235.0,58.75,6,
121089,陳小婕,F,67,93,85,88,333.0,83.25,15,
121090,闕小杰,M,87,100,73,58,318.0,79.5,13,
121091,陳小家,F,76,65,70,69,280.0,70.0,10,
121092,陳小樺,M,47,63,52,60,222.0,55.5,6,
121093,黃小爵,M,62,72,55,40,229.0,57.25,7,
121094,孫小博,M,64,52,65,91,272.0,68.0,10,
121095,黃小咨,M,77,80,84,87,328.0,82.0,15,
121096,吳小榮,M,72,98,82,64,316.0,79.0,14,
121097,張小維,M,73,66,65,90,294.0,73.5,12,
121098,吳小安,M,52,95,86,59,292.0,73.0,11,
121099,宋小鴻,M,54,87,92,70,303.0,75.75,13,
121100,彭小辰,F,61,88,81,66,296.0,74.0,12,
121101,潘小文,M,72,60,84,81,297.0,74.25,13,
121102,張小雅,F,75,56,95,77,303.0,75.75,12,
121103,施小云,F,75,73,84,63,295.0,73.75,12,
121104,侯小廷,M,79,100,90,70,339.0,84.75,16,
121105,楊小蓉,F,77,93,80,61,311.0,77.75,14,
121106,陳小穎,F,91,89,79,46,305.0,76.25,13,
121107,林小瑩,F,79,55,83,56,273.0,68.25,9,
121108,王小驊,F,91,61,81,47,280.0,70.0,12,
121109,陳小安,M,69,75,96,69,309.0,77.25,12,
121110,吳小陵,F,57,54,55,64,230.0,57.5,5,
121111,廖小琳,F,57,58,82,69,266.0,66.5,8,
121112,廖小茵,F,64,83,88,41,276.0,69.0,11,
121113,沈小絜,F,100,63,77,48,288.0,72.0,11,
121114,陳小安,F,51,73,70,64,258.0,64.5,9,
121115,楊小貞,F,65,86,66,56,273.0,68.25,9,
121116,賴小儒,F,73,84,49,53,259.0,64.75,9,
121117,古小妘,F,64,67,66,66,263.0,65.75,8,
121118,盧小涵,F,62,89,86,57,294.0,73.5,11,
121119,劉小尚,M,71,80,66,64,281.0,70.25,11,
121120,江小靜,F,87,76,67,58,288.0,72.0,10,
121121,丘小妤,F,88,91,71,61,311.0,77.75,14,
121122,沈小娟,F,75,58,50,70,253.0,63.25,8,
121123,楊小婷,F,71,78,87,83,319.0,79.75,14,
121124,沈小儒,F,80,62,66,53,261.0,65.25,9,
121125,翟小貞,F,71,80,86,79,316.0,79.0,14,
121126,張小蘋,F,65,62,49,70,246.0,61.5,8,
121127,陳小安,M,75,66,85,71,297.0,74.25,12,
121128,林小嘉,F,64,79,66,62,271.0,67.75,9,
121129,孫小惠,F,94,70,98,73,335.0,83.75,16,
121130,蔡小媛,F,85,83,53,86,307.0,76.75,13,
121131,李小臻,F,79,100,98,83,360.0,90.0,17,
121132,高小琳,F,77,81,60,68,286.0,71.5,11,
121133,陳小芬,F,64,100,67,96,327.0,81.75,14,
121134,陳小帆,F,74,86,90,56,306.0,76.5,13,
121135,高小琪,F,46,68,58,83,255.0,63.75,8,
121136,張小華,F,58,90,81,77,306.0,76.5,13,
121137,王小智,M,80,63,83,77,303.0,75.75,13,
121138,李小靈,F,68,99,94,70,331.0,82.75,15,
121139,楊小涵,F,66,94,60,78,298.0,74.5,12,
121140,曾小涵,F,54,90,72,80,296.0,74.0,13,
121141,何小峮,F,88,80,51,50,269.0,67.25,10,
121142,鄭小文,F,74,89,71,73,307.0,76.75,13,
121143,官小金,F,73,78,68,81,300.0,75.0,12,
121144,林小箴,F,59,78,63,72,272.0,68.0,9,
121145,陳小萱,F,57,64,68,62,251.0,62.75,7,
121146,梁小庭,F,55,72,64,56,247.0,61.75,7,
121147,劉小怡,F,86,100,79,78,343.0,85.75,15,
121148,林小宜,F,54,67,72,55,248.0,62.0,7,
121149,賴小薇,F,75,78,63,77,293.0,73.25,11,
121150,楊小倫,M,53,82,66,84,285.0,71.25,11,
121151,黃小麗,F,90,96,90,79,355.0,88.75,18,
121152,葉小蓉,F,56,87,100,81,324.0,81.0,14,
121153,張小菱,F,81,74,72,89,316.0,79.0,14,
121154,黃小瑄,F,78,47,75,82,282.0,70.5,11,
121155,吳小亭,F,100,77,62,58,297.0,74.25,11,
121156,吳小柔,F,86,97,61,70,314.0,78.5,14,
121157,何小純,F,53,71,99,58,281.0,70.25,10,
121158,吳小文,M,76,44,89,62,271.0,67.75,10,
121159,黃小怡,F,69,85,90,87,331.0,82.75,15,
121160,郭小弦,M,82,73,80,56,291.0,72.75,12,
121161,林小馨,F,100,84,74,79,337.0,84.25,15,
121162,王小文,F,83,92,92,59,326.0,81.5,15,
121163,許小惠,F,69,78,83,70,300.0,75.0,12,
121164,沈小如,F,82,83,71,69,305.0,76.25,13,
121165,沈小璇,F,70,100,60,71,301.0,75.25,13,
121166,林小君,F,50,82,77,62,271.0,67.75,10,
121167,蕭小恩,M,77,56,85,87,305.0,76.25,12,
121168,馬小繁,F,68,88,61,77,294.0,73.5,11,
121169,林小行,M,77,76,79,59,291.0,72.75,10,
121170,周小諺,M,74,81,94,74,323.0,80.75,15,
121171,伍小怡,F,65,59,56,61,241.0,60.25,6,
121172,魏小安,M,65,78,59,75,277.0,69.25,9,
121173,陳小慧,F,76,44,52,41,213.0,53.25,6,
121174,胡小漢,M,54,92,67,64,277.0,69.25,10,
121175,陳小林,F,75,52,65,37,229.0,57.25,7,
121176,張小權,M,90,45,81,88,304.0,76.0,14,
121177,胡小凱,M,77,100,55,56,288.0,72.0,10,
121178,林小瑩,F,78,96,45,49,268.0,67.0,10,
121179,吳小儒,F,63,99,100,90,352.0,88.0,17,
121180,彭小婷,F,81,80,72,58,291.0,72.75,12,
121181,陳小榮,M,53,38,56,92,239.0,59.75,8,
121182,李小安,F,100,81,42,69,292.0,73.0,12,
121183,王小玉,F,78,59,59,68,264.0,66.0,7,
121184,駱小陵,F,64,91,50,80,285.0,71.25,12,
121185,林小萱,F,58,76,53,68,255.0,63.75,7,
121186,麥小茗,F,65,71,80,76,292.0,73.0,12,
121187,李小儀,F,77,84,37,60,258.0,64.5,10,
121188,陳小秀,F,75,73,84,59,291.0,72.75,11,
121189,李小勳,M,72,45,86,52,255.0,63.75,9,
121190,任小偉,M,77,99,73,56,305.0,76.25,12,
121191,莊小軒,M,78,54,67,57,256.0,64.0,7,
121192,林小茹,F,54,64,42,53,213.0,53.25,5,
121193,高小頵,F,71,81,82,65,299.0,74.75,13,
121194,劉小秀,F,49,35,65,62,211.0,52.75,6,
121195,王小淳,F,73,77,76,54,280.0,70.0,10,
121196,宋小怡,F,91,73,69,79,312.0,78.0,13,
121197,溫小欣,F,59,97,96,50,302.0,75.5,12,
121198,張小婷,F,86,65,74,97,322.0,80.5,14,
121199,廖小瑩,F,44,69,78,76,267.0,66.75,9,
121200,柯小真,F,96,100,87,74,357.0,89.25,17,
121201,周小敏,F,77,59,46,94,276.0,69.0,10,
121202,蕭小祺,F,72,100,67,78,317.0,79.25,13,
121203,陳小蓉,F,78,74,65,83,300.0,75.0,12,
121204,徐小鈞,F,73,81,66,80,300.0,75.0,13,
121205,沈小瑾,F,86,90,96,67,339.0,84.75,16,
121206,丁小樺,F,40,58,73,52,223.0,55.75,6,
121207,林小寧,F,91,83,74,74,322.0,80.5,15,
121208,林小語,F,62,59,42,84,247.0,61.75,8,
121209,張小慈,F,68,66,73,69,276.0,69.0,9,
121210,呂小學,M,88,87,62,67,304.0,76.0,12,
121211,曾小筌,M,72,94,56,88,310.0,77.5,13,
121212,張小珮,F,83,91,72,83,329.0,82.25,16,
121213,陳小瑤,F,100,68,52,55,275.0,68.75,9,
121214,李小哲,M,87,90,72,93,342.0,85.5,17,
121215,陳小春,M,48,60,96,46,250.0,62.5,9,
121216,張小瑜,F,53,85,82,73,293.0,73.25,12,
121217,林小妮,F,61,56,86,70,273.0,68.25,10,
121218,蔡小倚,M,77,54,66,96,293.0,73.25,11,
121219,吳小燕,F,64,84,86,83,317.0,79.25,14,
121220,葉小文,M,87,96,87,47,317.0,79.25,14,
121221,劉小瑋,M,66,72,93,58,289.0,72.25,11,
121222,洪小玲,F,60,73,66,62,261.0,65.25,9,
121223,左小婷,F,46,35,48,75,204.0,51.0,6,
121224,胡小文,F,78,76,81,91,326.0,81.5,15,
121225,許小騰,M,87,93,88,58,326.0,81.5,14,
121226,胡小芳,F,97,78,77,81,333.0,83.25,15,
121227,曲小賢,M,97,42,74,81,294.0,73.5,13,
121228,楊小婷,F,63,71,41,51,226.0,56.5,7,
121229,陳小安,F,71,100,92,51,314.0,78.5,14,
121230,林小又,F,77,84,83,50,294.0,73.5,12,
121231,吳小翰,M,65,100,63,70,298.0,74.5,12,
121232,何小廷,M,98,87,95,79,359.0,89.75,17,
121233,林小妤,F,61,65,99,75,300.0,75.0,12,
121234,陳小帆,F,62,72,84,92,310.0,77.5,14,
121235,呂小賢,M,62,85,67,58,272.0,68.0,9,
121236,劉小采,F,87,99,49,55,290.0,72.5,11,
121237,周小軒,M,57,91,100,84,332.0,83.0,15,
121238,賴小安,F,82,98,64,48,292.0,73.0,12,
121239,盧小珮,F,57,64,62,53,236.0,59.0,6,
121240,鄭小君,F,69,73,70,51,263.0,65.75,9,
121241,洪小玫,F,69,99,70,85,323.0,80.75,14,
121242,何小涵,F,77,93,95,60,325.0,81.25,15,
121243,杜小靜,F,56,86,49,61,252.0,63.0,8,
121244,林小叡,F,77,70,69,87,303.0,75.75,12,
121245,林小均,F,87,78,69,62,296.0,74.0,11,
121246,黃小祥,F,92,86,72,89,339.0,84.75,16,
121247,酆小寬,M,67,69,59,49,244.0,61.0,6,
121248,徐小鳳,F,64,65,67,51,247.0,61.75,7,
121249,莊小婷,F,59,57,73,45,234.0,58.5,6,
121250,俞小振,M,83,68,59,67,277.0,69.25,9,
121251,張小珺,F,58,65,89,52,264.0,66.0,8,
121252,林小媛,F,89,57,65,94,305.0,76.25,12,
121253,陳小憶,F,75,59,75,47,256.0,64.0,8,
121254,施小柔,F,47,60,49,72,228.0,57.0,7,
121255,楊小錚,F,49,100,79,69,297.0,74.25,11,
121256,許小瑀,F,75,84,45,72,276.0,69.0,11,
121257,陳小玥,F,59,72,51,66,248.0,62.0,7,
121258,賴小蓓,F,75,77,77,88,317.0,79.25,13,
121259,伍小心,F,69,85,81,58,293.0,73.25,11,
121260,周小芷,F,89,82,58,60,289.0,72.25,11,
121261,林小舲,F,75,87,98,75,335.0,83.75,15,
121262,高小瑋,M,93,96,57,77,323.0,80.75,14,
121263,曾小庭,F,48,56,68,58,230.0,57.5,5,
121264,黃小婷,F,57,72,68,41,238.0,59.5,7,
121265,林小原,M,77,95,75,76,323.0,80.75,14,
121266,林小蓁,F,72,81,60,42,255.0,63.75,10,
121267,陳小呈,F,63,93,91,56,303.0,75.75,13,
121268,陳小呈,F,84,92,73,49,298.0,74.5,13,
121269,朱小乾,M,68,56,63,67,254.0,63.5,7,
121270,徐小芳,F,69,100,66,53,288.0,72.0,10,
121271,黃小婷,F,84,69,97,53,303.0,75.75,12,
121272,陳小穎,F,84,67,64,61,276.0,69.0,10,
121273,陳小宏,M,74,84,77,43,278.0,69.5,11,
121274,陳小卉,F,76,86,48,47,257.0,64.25,9,
121275,李小全,M,52,62,74,72,260.0,65.0,9,
121276,許小嘉,F,99,68,83,52,302.0,75.5,12,
121277,張小瑜,F,71,79,49,88,287.0,71.75,11,
121278,李小庭,F,79,70,89,44,282.0,70.5,11,
121279,楊小硯,F,65,57,66,81,269.0,67.25,9,
121280,詹小萱,F,73,94,81,50,298.0,74.5,13,
121281,傅小陞,M,77,51,75,84,287.0,71.75,11,
121282,高小婷,F,59,95,51,85,290.0,72.5,11,
121283,蔡小哲,M,79,93,72,68,312.0,78.0,13,
121284,顏小綾,F,71,81,87,54,293.0,73.25,12,
121285,許小婷,F,85,62,63,86,296.0,74.0,12,
121286,王小彤,F,69,53,64,60,246.0,61.5,7,
121287,胡小評,F,80,93,78,75,326.0,81.5,15,
121288,陳小穎,F,95,65,61,63,284.0,71.0,11,
121289,李小楓,F,62,88,72,79,301.0,75.25,12,
121290,廖小庭,F,73,95,70,48,286.0,71.5,12,
121291,黃小芸,F,81,82,60,85,308.0,77.0,14,
121292,王小妃,F,73,77,74,62,286.0,71.5,11,
121293,吳小瑩,F,95,94,69,95,353.0,88.25,17,
121294,林小樵,F,83,83,86,73,325.0,81.25,15,
121295,謝小柔,F,80,73,52,64,269.0,67.25,10,
121296,彭小婷,F,87,92,82,87,348.0,87.0,17,
121297,趙小馨,F,61,100,61,73,295.0,73.75,12,
121298,張小茹,F,59,65,67,49,240.0,60.0,6,
121299,楊小琳,F,84,74,84,69,311.0,77.75,13,
121300,李小祐,M,94,67,70,68,299.0,74.75,12,
121301,陳小涵,F,76,82,83,88,329.0,82.25,15,
121302,沈小彝,F,88,78,61,72,299.0,74.75,12,
121303,賴小宏,M,78,66,76,42,262.0,65.5,9,
121304,曾小儒,M,64,61,65,74,264.0,66.0,9,
121305,陳小言,F,71,69,89,58,287.0,71.75,10,
121306,張小強,M,56,63,58,69,246.0,61.5,6,
121307,吳小慧,F,79,87,77,84,327.0,81.75,14,
121308,翁小韻,F,50,66,78,68,262.0,65.5,8,
121309,陳小君,F,85,71,89,89,334.0,83.5,15,
121310,曾小穎,M,85,82,67,89,323.0,80.75,14,
121311,林小蓁,F,93,85,62,87,327.0,81.75,15,
121312,唐小慶,M,61,38,57,95,251.0,62.75,9,
121313,鄭小駿,M,63,49,95,47,254.0,63.5,9,
121314,林小鈺,F,70,84,64,60,278.0,69.5,11,
121315,黃小雯,F,77,61,75,71,284.0,71.0,11,
121316,劉小桓,M,54,73,82,68,277.0,69.25,10,
121317,吳小宜,F,87,79,64,71,301.0,75.25,12,
121318,徐小媛,F,74,64,65,79,282.0,70.5,10,
121319,譚小勻,F,72,45,78,60,255.0,63.75,9,
121320,李小辰,F,81,72,63,45,261.0,65.25,10,
