121236,劉小采,F,87,99,49,55,796.0
121237,周小軒,M,57,91,100,84,900.5
121238,賴小安,F,82,98,64,48,795.0
121239,盧小珮,F,57,64,62,53,645.0
121240,鄭小君,F,69,73,70,51,717.5
121241,洪小玫,F,69,99,70,85,884.5
121242,何小涵,F,77,93,95,60,881.0
121243,杜小靜,F,56,86,49,61,688.5
121244,林小叡,F,77,70,69,87,839.5
121245,林小均,F,87,78,69,62,814.5
121246,黃小祥,F,92,86,72,89,938.0
121247,酆小寬,M,67,69,59,49,668.0
121248,徐小鳳,F,64,65,67,51,675.0
121249,莊小婷,F,59,57,73,45,637.0
121250,俞小振,M,83,68,59,67,767.5
121251,張小珺,F,58,65,89,52,715.0
121252,林小媛,F,89,57,65,94,854.0
121253,陳小憶,F,75,59,75,47,701.0
121254,施小柔,F,47,60,49,72,629.5
121255,楊小錚,F,49,100,79,69,801.5
121256,許小瑀,F,75,84,45,72,763.5
121257,陳小玥,F,59,72,51,66,682.5
121258,賴小蓓,F,75,77,77,88,874.0
121259,伍小心,F,69,85,81,58,796.0
121260,周小芷,F,89,82,58,60,797.0
121261,林小舲,F,75,87,98,75,912.5
121262,高小瑋,M,93,96,57,77,892.5
121263,曾小庭,F,48,56,68,58,628.0
121264,黃小婷,F,57,72,68,41,644.0
121265,林小原,M,77,95,75,76,884.0
121266,林小蓁,F,72,81,60,42,694.5
121267,陳小呈,F,63,93,91,56,817.0
121268,陳小呈,F,84,92,73,49,811.5
121269,朱小乾,M,68,56,63,67,702.5
121270,徐小芳,F,69,100,66,53,781.0
121271,黃小婷,F,84,69,97,53,826.0
121272,陳小穎,F,84,67,64,61,762.5
121273,陳小宏,M,74,84,77,43,753.5
121274,陳小卉,F,76,86,48,47,704.0
121275,李小全,M,52,62,74,72,712.0
121276,許小嘉,F,99,68,83,52,830.5
121277,張小瑜,F,71,79,49,88,797.0
121278,李小庭,F,79,70,89,44,766.5
121279,楊小硯,F,65,57,66,81,745.5
121280,詹小萱,F,73,94,81,50,806.5
121281,傅小陞,M,77,51,75,84,798.0
121282,高小婷,F,59,95,51,85,797.0
121283,蔡小哲,M,79,93,72,68,853.5
121284,顏小綾,F,71,81,87,54,795.0
121285,許小婷,F,85,62,63,86,825.5
121286,王小彤,F,69,53,64,60,679.5
121287,胡小評,F,80,93,78,75,892.5
121288,陳小穎,F,95,65,61,63,789.0
121289,李小楓,F,62,88,72,79,823.0
121290,廖小庭,F,73,95,70,48,775.5
121291,黃小芸,F,81,82,60,85,853.0
121292,王小妃,F,73,77,74,62,782.5
121293,吳小瑩,F,95,94,69,95,977.5
121294,林小樵,F,83,83,86,73,890.5
121295,謝小柔,F,80,73,52,64,744.5
121296,彭小婷,F,87,92,82,87,957.0
121297,趙小馨,F,61,100,61,73,804.5
121298,張小茹,F,59,65,67,49,654.0
121299,楊小琳,F,84,74,84,69,854.0
121300,李小祐,M,94,67,70,68,828.5
121301,陳小涵,F,76,82,83,88,904.5
121302,沈小彝,F,88,78,61,72,827.5
121303,賴小宏,M,78,66,76,42,715.0
121304,曾小儒,M,64,61,65,74,729.0
121305,陳小言,F,71,69,89,58,782.0
121306,張小強,M,56,63,58,69,677.5
121307,吳小慧,F,79,87,77,84,899.0
121308,翁小韻,F,50,66,78,68,714.0
121309,陳小君,F,85,71,89,89,922.0
121310,曾小穎,M,85,82,67,89,894.5
121311,林小蓁,F,93,85,62,87,907.5
121312,唐小慶,M,61,38,57,95,705.5
121313,鄭小駿,M,63,49,95,47,690.0
121314,林小鈺,F,70,84,64,60,760.0
121315,黃小雯,F,77,61,75,71,784.0
121316,劉小桓,M,54,73,82,68,753.5
121317,吳小宜,F,87,79,64,71,831.5
121318,徐小媛,F,74,64,65,79,781.5
121319,譚小勻,F,72,45,78,60,703.5
121320,李小辰,F,81,72,63,45,715.5
